_date_,fcon3f
1995-01-01,
1995-02-01,
1995-03-01,
1995-04-01,
1995-05-01,
1995-06-01,
1995-07-01,
1995-08-01,
1995-09-01,
1995-10-01,
1995-11-01,
1995-12-01,
1996-01-01,
1996-02-01,
1996-03-01,
1996-04-01,
1996-05-01,
1996-06-01,
1996-07-01,
1996-08-01,
1996-09-01,
1996-10-01,
1996-11-01,
1996-12-01,
1997-01-01,
1997-02-01,
1997-03-01,
1997-04-01,
1997-05-01,
1997-06-01,
1997-07-01,
1997-08-01,
1997-09-01,
1997-10-01,
1997-11-01,
1997-12-01,
1998-01-01,
1998-02-01,
1998-03-01,
1998-04-01,
1998-05-01,
1998-06-01,
1998-07-01,
1998-08-01,
1998-09-01,
1998-10-01,
1998-11-01,
1998-12-01,
1999-01-01,
1999-02-01,
1999-03-01,
1999-04-01,
1999-05-01,
1999-06-01,
1999-07-01,
1999-08-01,
1999-09-01,
1999-10-01,
1999-11-01,
1999-12-01,
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,1.7025201928323055
2002-04-01,1.7241552011352292
2002-05-01,1.6861975496728125
2002-06-01,1.5396544793151734
2002-07-01,1.4529625004634577
2002-08-01,1.343815498979437
2002-09-01,1.3076129711294686
2002-10-01,1.1838210069919421
2002-11-01,1.0524177052454806
2002-12-01,0.8900809426742048
2003-01-01,1.1748255777838656
2003-02-01,1.1487772978829727
2003-03-01,1.4512298494937579
2003-04-01,1.3487393071510163
2003-05-01,1.585949050723132
2003-06-01,1.7186283072334279
2003-07-01,1.775408449790713
2003-08-01,1.558662206543717
2003-09-01,1.4432234799011332
2003-10-01,1.7086256509355666
2003-11-01,1.712397440915716
2003-12-01,1.7667496186907916
2004-01-01,1.509115168229704
2004-02-01,1.7151512317792195
2004-03-01,1.339136195114634
2004-04-01,0.792740795465184
2004-05-01,-0.2462688215871596
2004-06-01,-0.8305811349001233
2004-07-01,-1.2814728134991296
2004-08-01,-1.175295207612492
2004-09-01,-1.2430302137074405
2004-10-01,-1.8079241789187843
2004-11-01,-1.9718837327624668
2004-12-01,-2.2023067475185125
2005-01-01,-1.635699662086054
2005-02-01,-1.451987717148044
2005-03-01,-0.7972321395424107
2005-04-01,-0.2750470659899199
2005-05-01,0.647952940541782
2005-06-01,1.2609188640606541
2005-07-01,1.8018742838470656
2005-08-01,1.8820386107032745
2005-09-01,2.107070524519727
2005-10-01,2.5632915099312084
2005-11-01,2.8677404020625406
2005-12-01,3.014776962202251
2006-01-01,1.9701955332983423
2006-02-01,1.1254022362172738
2006-03-01,0.1074202963166218
2006-04-01,-0.1301629171704979
2006-05-01,-0.3489262412919653
2006-06-01,-0.392184902501052
2006-07-01,-0.619340815642269
2006-08-01,-0.914108159596442
2006-09-01,-1.0990855282504377
2006-10-01,-1.294422366701826
2006-11-01,-1.2210282518723006
2006-12-01,-1.234787007080687
2007-01-01,-1.126522574108438
2007-02-01,-1.1946169214996403
2007-03-01,-1.0767131156629148
2007-04-01,-1.1981750051439324
2007-05-01,-1.2233803028332706
2007-06-01,-1.4325258322482468
2007-07-01,-1.203930235133871
2007-08-01,-0.921861117853576
2007-09-01,-0.6785170935433422
2007-10-01,-0.3680599391911232
2007-11-01,-0.4246580880394104
2007-12-01,-0.3787658362236945
2008-01-01,-0.4450945981938126
2008-02-01,-0.3252444394919344
2008-03-01,-0.3133222236722392
2008-04-01,-0.1827458288146026
2008-05-01,-0.1246052865893573
2008-06-01,-0.1096990296364518
2008-07-01,-0.3521624258860274
2008-08-01,-0.6764553272899715
2008-09-01,-0.8324954425068257
2008-10-01,-0.5501480479396909
2008-11-01,-0.1200586261508184
2008-12-01,0.4109520834756484
2009-01-01,0.9079780503836388
2009-02-01,1.6496990527425002
2009-03-01,2.330940196954014
2009-04-01,2.740188542849928
2009-05-01,2.8008724617490928
2009-06-01,3.28145531144026
2009-07-01,3.51810392573478
2009-08-01,3.6486895082073376
2009-09-01,3.350791013900563
2009-10-01,2.948890572840376
2009-11-01,2.578803024767188
2009-12-01,1.9241272515841297
2010-01-01,1.3286474609757655
2010-02-01,0.7202631327277572
2010-03-01,0.350363234782289
2010-04-01,-0.2376001925646038
2010-05-01,-0.7700833457426944
2010-06-01,-1.0435075407066732
2010-07-01,-1.8788884601873743
2010-08-01,-2.5809639927659727
2010-09-01,-3.4852973492789867
2010-10-01,-3.188702676843306
2010-11-01,-2.869617120697063
2010-12-01,-2.4329385212219856
2011-01-01,-2.6708245913438793
2011-02-01,-3.098554951458766
2011-03-01,-3.2504160914694524
2011-04-01,-2.7493356704798866
2011-05-01,-2.076751603980898
2011-06-01,-2.3550159087580607
2011-07-01,-1.830393956612952
2011-08-01,-1.5100785960846586
2011-09-01,-0.2510279242698512
2011-10-01,-0.5090114471550099
2011-11-01,-0.5046775167846966
2011-12-01,-0.67800400599435
2012-01-01,-0.4915562883711284
2012-02-01,-0.3274811851608355
2012-03-01,-0.6531691125517848
2012-04-01,-1.0333102192366814
2012-05-01,-1.2409294144782022
2012-06-01,-0.7287313424423462
2012-07-01,-0.2903000704441074
2012-08-01,0.2606333218685417
2012-09-01,-0.3303660434655851
2012-10-01,-0.1635832482886438
2012-11-01,-0.4677417630801219
2012-12-01,-0.2057159770671796
2013-01-01,-0.8951385207887383
2013-02-01,-1.2652644073477177
2013-03-01,-1.2377508209905062
2013-04-01,-0.7861753038447222
2013-05-01,-0.3348444103033895
2013-06-01,-0.4518533254953719
2013-07-01,-0.3714425849988087
2013-08-01,-0.5033742269234946
2013-09-01,-0.0535356308698234
2013-10-01,-0.0498327914779963
2013-11-01,0.0779463895749045
2013-12-01,-0.2830013344835304
2014-01-01,0.456926849527786
2014-02-01,1.1445731874397693
2014-03-01,1.7968318126818372
2014-04-01,1.8328923608397216
2014-05-01,1.7661226501826528
2014-06-01,1.4123832643406447
2014-07-01,0.929546108399686
2014-08-01,0.6652733424024867
2014-09-01,0.6579960630367278
2014-10-01,0.6376324102664812
2014-11-01,0.4532045567495784
2014-12-01,0.4327155069042583
2015-01-01,0.5332497906856319
2015-02-01,0.5019763304885252
2015-03-01,0.4171871326482724
2015-04-01,0.4103251122119669
2015-05-01,0.3005402701386271
2015-06-01,0.449262229627244
2015-07-01,0.6039210316218167
2015-08-01,0.8851345018377171
2015-09-01,1.202334738828779
2015-10-01,1.2952122246073414
2015-11-01,1.555012583405502
2015-12-01,1.599282246555234
2016-01-01,1.6112031170754588
2016-02-01,1.6717868694336386
2016-03-01,1.7868213123040249
2016-04-01,1.5824458344654362
2016-05-01,1.2707129180574843
2016-06-01,0.9506256796881912
2016-07-01,0.6883116433016818
2016-08-01,0.4796380934098249
2016-09-01,0.3314796661742274
2016-10-01,0.3058305693221037
2016-11-01,0.0614393442965766
2016-12-01,-0.0946914833439433
2017-01-01,-0.3851499681187709
2017-02-01,-0.6259847999093909
2017-03-01,-0.9622022010783132
2017-04-01,-1.0578398551092765
2017-05-01,-0.8305361813725289
2017-06-01,-0.407180111170231
2017-07-01,-0.0516563344468297
2017-08-01,0.0814672419002553
2017-09-01,-0.1450511457598378
2017-10-01,-0.3762803987717358
2017-11-01,-0.448837441369971
2017-12-01,-0.4812312334497414
2018-01-01,-0.2339757766183025
2018-02-01,-0.0012356015887149
2018-03-01,0.2961918339690247
2018-04-01,0.3076014825253846
2018-05-01,0.2851875158735822
2018-06-01,0.0574322896521164
2018-07-01,0.0165722126889519
2018-08-01,-0.0853407280704951
2018-09-01,0.1826700766332838
2018-10-01,0.4266499502846067
2018-11-01,0.5369850809373704
2018-12-01,0.4894073862354019
2019-01-01,0.483167113902328
2019-02-01,0.5868681176825324
2019-03-01,0.5908317831946476
2019-04-01,0.6873249561016828
2019-05-01,0.6921475358071272
2019-06-01,0.9043939532606472
2019-07-01,1.157397727348099
2019-08-01,1.2705365889234554
2019-09-01,1.2089682086432947
2019-10-01,1.258134912058773
2019-11-01,1.5213388726422712
2019-12-01,1.9419937322096952
2020-01-01,1.8349488981050088
2020-02-01,1.5137064290317301
2020-03-01,1.2611139398853715
2020-04-01,0.370530908081733
2020-05-01,-0.008571390667158
2020-06-01,-0.0743251507416654
2020-07-01,0.7025482976602576
2020-08-01,1.2524878471233645
2020-09-01,1.5323664395648544
2020-10-01,1.2752344933289173
2020-11-01,1.0186444631875775
2020-12-01,0.7295008888869948
2021-01-01,0.5257185566821613
2021-02-01,0.1494364644804825
2021-03-01,-0.282331538985694
2021-04-01,0.2486916025141388
2021-05-01,0.3729469788099857
2021-06-01,-0.1327394253589784
2021-07-01,-1.627473726304124
2021-08-01,-2.785633458951324
2021-09-01,-3.4639008896570607
2021-10-01,-3.8920646944084174
2021-11-01,-4.2003576798490485
2021-12-01,-4.376739890554511
2022-01-01,-4.524190269477289
2022-02-01,-4.696698826613323
2022-03-01,-5.075697002941025
2022-04-01,-5.5643076929880815
2022-05-01,-6.218637683707119
2022-06-01,-6.434948525062279
2022-07-01,-5.987954035776467
2022-08-01,-5.140083914496944
2022-09-01,-4.485547177859437
2022-10-01,-4.04358104422518
2022-11-01,-3.589451174955216
2022-12-01,-3.0565947488879166
2023-01-01,-2.5416330364586988
2023-02-01,-1.8025258813487948
2023-03-01,-0.9946729742047548
2023-04-01,-0.1371533327182771
2023-05-01,0.7706790755673214
2023-06-01,1.4798571822059174
2023-07-01,1.6344519502749852
2023-08-01,1.4141983730802161
2023-09-01,1.2709009214002096
2023-10-01,1.46727429554175
2023-11-01,1.5530458486138103
2023-12-01,1.4597899677970976
2024-01-01,1.5528750534670268
2024-02-01,1.503963559724416
2024-03-01,1.5553066993744626
2024-04-01,1.3520833308270843
2024-05-01,1.3896125277436056
2024-06-01,1.2711739654432694
2024-07-01,1.3993625390765343
2024-08-01,1.5356706063084447
2024-09-01,1.82166739139447
2024-10-01,1.7842960424304337
2024-11-01,1.416916646401774
2024-12-01,0.9996043911415056
2025-01-01,0.5661456007154043
2025-02-01,0.395611720289788
2025-03-01,0.2460360772466395
2025-04-01,0.1549095573587578
2025-05-01,-0.0516722896420339
2025-06-01,-0.1054582671959962
2025-07-01,-0.2588905079178188
2025-08-01,-0.4157098176144379
2025-09-01,-0.6934566857867228
2025-10-01,-0.766986619413972
2025-11-01,-0.622416967049683
2025-12-01,-0.4084691492850068
2026-01-01,
2026-02-01,
2026-03-01,
2026-04-01,
2026-05-01,
2026-06-01,
2026-07-01,
2026-08-01,
2026-09-01,
2026-10-01,
2026-11-01,
2026-12-01,
